Date,Price
2018-11,1224.28
2018-11,1222.64
2018-11,1225.05
2018-11,1229.16
2018-11,1229.43
2018-11,1232.98
2018-11,1230.65
2018-11,1234.03
2018-11,1234.21
2018-11,1233.75
2018-11,1233.3
2018-11,1233.14
2018-11,1234.16
2018-11,1233.02
2018-11,1232.97
2018-11,1232.08
2018-11,1232.49
2018-11,1232.33
2018-11,1233.14
2018-11,1233.91
2018-11,1232.73
2018-11,1233.91
2018-11,1233.68
2018-11,1235.81
2018-11,1235.5
2018-11,1235.26
2018-11,1230.91
2018-11,1233.57
2018-11,1232.01
2018-11,1231.53
2018-11,1232.49
2018-11,1232.14
2018-11,1232.22
2018-11,1233.11
2018-11,1232.96
2018-11,1234.11
2018-11,1234.12
2018-11,1233.24
2018-11,1231.84
2018-11,1232.09
2018-11,1232.39
2018-11,1231.73
2018-11,1230.91
2018-11,1232.69
2018-11,1232.38
2018-11,1231.66
2018-11,1232.05
2018-11,1232.14
2018-11,1228.82
2018-11,1228.74
2018-11,1231.77
2018-11,1231.4
2018-11,1229.94
2018-11,1230.1
2018-11,1230.93
2018-11,1230.25
2018-11,1230.48
2018-11,1231.59
2018-11,1231.08
2018-11,1230.53
2018-11,1230.58
2018-11,1230.32
2018-11,1229.4
2018-11,1228.78
2018-11,1230.05
2018-11,1230.36
2018-11,1231.95
2018-11,1233.97
2018-11,1234.03
2018-11,1235.43
2018-11,1235.82
2018-11,1234.75
2018-11,1233.56
2018-11,1231.01
2018-11,1229.04
2018-11,1225.81
2018-11,1226.06
2018-11,1225.79
2018-11,1225.84
2018-11,1226.36
2018-11,1226.93
2018-11,1227.94
2018-11,1230.53
2018-11,1226.98
2018-11,1227.01
2018-11,1229.6
2018-11,1229.53
2018-11,1228.95
2018-11,1228.25
2018-11,1230.56
2018-11,1231.34
2018-11,1233.56
2018-11,1233.78
2018-11,1232.88
2018-11,1232.11
2018-11,1228.69
2018-11,1228.52
2018-11,1227.88
2018-11,1227.27
2018-11,1228.59
2018-11,1227.44
2018-11,1227.57
2018-11,1226.26
2018-11,1226.55
2018-11,1226.07
2018-11,1225.2
2018-11,1226.6
2018-11,1224.17
2018-11,1224.1
2018-11,1223.52
2018-11,1224.7
2018-11,1224.75
2018-11,1225.08
2018-11,1223.24
2018-11,1222.89
2018-11,1223.45
2018-11,1223.34
2018-11,1224.61
2018-11,1222.25
2018-11,1224.13
2018-11,1224.19
2018-11,1224.29
2018-11,1223.22
2018-11,1224.08
2018-11,1221.62
2018-11,1223.77
2018-11,1223.49
2018-11,1223.08
2018-11,1222.36
2018-11,1221.24
2018-11,1220.72
2018-11,1218.46
2018-11,1219.06
2018-11,1220.11
2018-11,1219.3
2018-11,1219.82
2018-11,1220.85
2018-11,1220.27
2018-11,1219.27
2018-11,1219.04
2018-11,1218.68
2018-11,1212.13
2018-11,1210.62
2018-11,1212.23
2018-11,1207.35
2018-11,1208.29
2018-11,1208.36
2018-11,1209.24
2018-11,1209.91
2018-11,1209.37
2018-11,1210.77
2018-11,1210.73
2018-11,1210.58
2018-11,1211.41
2018-11,1210.14
2018-11,1210.44
2018-11,1208.45
2018-11,1206.75
2018-11,1204.75
2018-11,1207.12
2018-11,1207.1
2018-11,1206.59
2018-11,1206.86
2018-11,1206.53
2018-11,1205.8
2018-11,1204.07
2018-11,1203.85
2018-11,1203.62
2018-11,1203.32
2018-11,1202.71
2018-11,1201.02
2018-11,1201.51
2018-11,1200.47
2018-11,1202.36
2018-11,1203.01
2018-11,1204.81
2018-11,1203.73
2018-11,1204.61
2018-11,1204.38
2018-11,1204.09
2018-11,1203.32
2018-11,1202.88
2018-11,1201.71
2018-11,1199.6
2018-11,1198.05
2018-11,1198.52
2018-11,1200.35
2018-11,1202.31
2018-11,1201.02
2018-11,1203.67
2018-11,1202.9
2018-11,1201.89
2018-11,1201.29
2018-11,1200.29
2018-11,1201.71
2018-11,1202.12
2018-11,1203.19
2018-11,1202.29
2018-11,1203.89
2018-11,1203.33
2018-11,1203.7
2018-11,1202.82
2018-11,1202.14
2018-11,1203.6
2018-11,1201.92
2018-11,1200.98
2018-11,1198.32
2018-11,1200.29
2018-11,1199.9
2018-11,1201.15
2018-11,1198.64
2018-11,1201.92
2018-11,1201.85
2018-11,1203.18
2018-11,1208.4
2018-11,1213.58
2018-11,1211.6
2018-11,1212.0
2018-11,1210.78
2018-11,1211.02
2018-11,1210.69
2018-11,1208.75
2018-11,1210.24
2018-11,1210.73
2018-11,1212.13
2018-11,1211.47
2018-11,1213.6
2018-11,1212.06
2018-11,1213.57
2018-11,1210.66
2018-11,1210.93
2018-11,1210.37
2018-11,1210.41
2018-11,1213.17
2018-11,1212.14
2018-11,1213.48
2018-11,1213.78
2018-11,1213.27
2018-11,1212.13
2018-11,1214.43
2018-11,1213.29
2018-11,1213.26
2018-11,1214.01
2018-11,1214.52
2018-11,1215.61
2018-11,1214.69
2018-11,1214.91
2018-11,1215.51
2018-11,1214.83
2018-11,1215.63
2018-11,1215.04
2018-11,1215.54
2018-11,1216.14
2018-11,1216.63
2018-11,1216.32
2018-11,1215.8
2018-11,1223.13
2018-11,1223.09
2018-11,1220.95
2018-11,1220.77
2018-11,1223.42
2018-11,1221.82
2018-11,1221.57
2018-11,1222.0
2018-11,1221.51
2018-11,1222.55
2018-11,1222.68
2018-11,1222.19
2018-11,1221.36
2018-11,1220.59
2018-11,1219.75
2018-11,1218.41
2018-11,1219.23
2018-11,1220.76
2018-11,1220.78
2018-11,1220.62
2018-11,1221.96
2018-11,1221.86
2018-11,1220.57
2018-11,1220.03
2018-11,1221.8
2018-11,1222.68
2018-11,1222.67
2018-11,1223.95
2018-11,1224.06
2018-11,1223.95
2018-11,1223.22
2018-11,1224.02
2018-11,1224.15
2018-11,1222.69
2018-11,1222.18
2018-11,1221.99
2018-11,1221.82
2018-11,1222.22
2018-11,1222.63
2018-11,1223.55
2018-11,1224.75
2018-11,1224.95
2018-11,1222.2
2018-11,1223.15
2018-11,1224.38
2018-11,1225.52
2018-11,1226.86
2018-11,1224.88
2018-11,1223.42
2018-11,1223.66
2018-11,1222.06
2018-11,1221.3
2018-11,1221.3
2018-11,1222.37
2018-11,1221.56
2018-11,1221.69
2018-11,1220.35
2018-11,1221.46
2018-11,1221.36
2018-11,1220.68
2018-11,1220.87
2018-11,1221.27
2018-11,1222.36
2018-11,1222.89
2018-11,1224.34
2018-11,1224.83
2018-11,1222.78
2018-11,1223.43
2018-11,1224.17
2018-11,1226.28
2018-11,1225.86
2018-11,1227.04
2018-11,1225.52
2018-11,1227.64
2018-11,1227.07
2018-11,1226.77
2018-11,1225.3
2018-11,1225.93
2018-11,1225.78
2018-11,1225.38
2018-11,1225.98
2018-11,1227.13
2018-11,1226.94
2018-11,1226.56
2018-11,1227.29
2018-11,1227.29
2018-11,1227.25
2018-11,1227.86
2018-11,1227.66
2018-11,1228.09
2018-11,1228.56
2018-11,1228.48
2018-11,1227.83
2018-11,1227.9
2018-11,1227.61
2018-11,1227.86
2018-11,1227.37
2018-11,1227.37
2018-11,1227.42
2018-11,1226.88
2018-11,1227.68
2018-11,1227.79
2018-11,1228.04
2018-11,1228.35
2018-11,1227.57
2018-11,1226.1
2018-11,1224.23
2018-11,1221.93
2018-11,1222.46
2018-11,1222.2
2018-11,1221.47
2018-11,1222.88
2018-11,1222.79
2018-11,1223.85
2018-11,1222.89
2018-11,1222.26
2018-11,1223.61
2018-11,1222.78
2018-11,1224.41
2018-11,1223.0
2018-11,1223.55
2018-11,1222.9
2018-11,1224.02
2018-11,1224.69
2018-11,1225.66
2018-11,1225.11
2018-11,1227.33
2018-11,1225.87
2018-11,1226.29
2018-11,1226.24
2018-11,1226.35
2018-11,1225.22
2018-11,1225.08
2018-11,1223.29
2018-11,1222.97
2018-11,1222.23
2018-11,1222.5
2018-11,1222.97
2018-11,1222.06
2018-11,1222.47
2018-11,1222.1
2018-11,1222.68
2018-11,1223.06
2018-11,1221.73
2018-11,1221.84
2018-11,1221.59
2018-11,1221.94
2018-11,1222.15
2018-11,1220.82
2018-11,1220.19
2018-11,1221.23
2018-11,1221.87
2018-11,1224.01
2018-11,1223.58
2018-11,1224.12
2018-11,1222.18
2018-11,1220.66
2018-11,1214.98
2018-11,1212.54
2018-11,1213.23
2018-11,1214.06
2018-11,1213.39
2018-11,1214.93
2018-11,1214.83
2018-11,1214.54
2018-11,1214.64
2018-11,1214.9
2018-11,1215.34
2018-11,1214.63
2018-11,1214.69
2018-11,1212.88
2018-11,1214.25
2018-11,1213.08
2018-11,1213.64
2018-11,1212.99
2018-11,1213.59
2018-11,1214.73
2018-11,1213.9
2018-11,1214.16
2018-11,1212.51
2018-11,1212.89
2018-11,1213.84
2018-11,1221.23
2018-11,1221.29
2018-11,1222.5
2018-11,1220.26
2018-11,1220.85
2018-11,1221.08
2018-11,1222.02
2018-11,1222.0
2018-11,1223.71
2018-11,1223.56
2018-11,1225.15
2018-11,1225.71
2018-11,1225.37
2018-11,1226.15
2018-11,1225.86
2018-11,1226.14
2018-11,1225.39
2018-11,1225.21
2018-11,1226.64
2018-11,1225.34
2018-11,1227.0
2018-11,1227.74
2018-11,1226.9
2018-11,1225.92
2018-11,1223.62
2018-11,1224.2
2018-11,1224.01
2018-11,1224.21
2018-11,1224.32
2018-11,1224.32
2018-11,1224.31
2018-11,1225.11
2018-11,1224.89
2018-11,1225.02
2018-11,1224.46
2018-11,1224.35
2018-11,1224.43
2018-11,1224.42
2018-11,1222.92
2018-11,1222.07
2018-11,1222.38
2018-11,1221.93
2018-11,1220.28
2018-11,1217.13
2018-11,1218.87
2018-11,1221.55
2018-11,1220.67
2018-11,1220.84
2018-11,1220.98
2018-11,1221.78
2018-11,1222.22
2018-12,1222.14
2018-12,1222.86
2018-12,1223.47
2018-12,1224.22
2018-12,1224.89
2018-12,1225.21
2018-12,1226.84
2018-12,1226.98
2018-12,1231.65
2018-12,1231.66
2018-12,1231.67
2018-12,1230.15
2018-12,1229.06
2018-12,1229.07
2018-12,1232.14
2018-12,1233.39
2018-12,1233.04
2018-12,1233.96
2018-12,1233.02
2018-12,1232.21
2018-12,1231.1
2018-12,1230.83
2018-12,1230.71
2018-12,1231.24
2018-12,1231.43
2018-12,1235.02
2018-12,1235.25
2018-12,1235.56
2018-12,1237.03
2018-12,1237.36
2018-12,1237.31
2018-12,1236.71
2018-12,1238.66
2018-12,1240.61
2018-12,1239.41
2018-12,1239.16
2018-12,1239.46
2018-12,1239.38
2018-12,1240.82
2018-12,1238.35
2018-12,1238.51
2018-12,1240.06
2018-12,1238.67
2018-12,1237.76
2018-12,1238.03
2018-12,1238.46
2018-12,1238.77
2018-12,1236.78
2018-12,1236.17
2018-12,1235.09
2018-12,1235.52
2018-12,1234.87
2018-12,1235.25
2018-12,1235.83
2018-12,1234.17
2018-12,1235.84
2018-12,1235.79
2018-12,1236.28
2018-12,1237.41
2018-12,1237.94
2018-12,1238.16
2018-12,1237.03
2018-12,1237.36
2018-12,1237.72
2018-12,1238.45
2018-12,1236.57
2018-12,1236.53
2018-12,1237.22
2018-12,1237.09
2018-12,1238.32
2018-12,1239.33
2018-12,1240.22
2018-12,1239.24
2018-12,1239.35
2018-12,1239.99
2018-12,1239.89
2018-12,1236.16
2018-12,1235.06
2018-12,1236.66
2018-12,1237.6
2018-12,1236.23
2018-12,1236.44
2018-12,1236.37
2018-12,1237.16
2018-12,1243.95
2018-12,1241.64
2018-12,1241.13
2018-12,1239.66
2018-12,1237.76
2018-12,1237.05
2018-12,1238.32
2018-12,1237.82
2018-12,1237.43
2018-12,1238.45
2018-12,1238.97
2018-12,1239.03
2018-12,1240.03
2018-12,1239.99
2018-12,1239.46
2018-12,1239.65
2018-12,1240.15
2018-12,1240.13
2018-12,1240.14
2018-12,1241.04
2018-12,1241.37
2018-12,1240.73
2018-12,1244.04
2018-12,1243.65
2018-12,1245.18
2018-12,1245.86
2018-12,1246.64
2018-12,1248.39
2018-12,1249.84
2018-12,1248.52
2018-12,1248.59
2018-12,1249.05
2018-12,1248.8
2018-12,1249.56
2018-12,1249.41
2018-12,1248.96
2018-12,1249.37
2018-12,1249.17
2018-12,1248.37
2018-12,1247.59
2018-12,1246.36
2018-12,1246.77
2018-12,1246.55
2018-12,1245.68
2018-12,1246.96
2018-12,1245.25
2018-12,1246.52
2018-12,1245.15
2018-12,1246.06
2018-12,1243.41
2018-12,1242.93
2018-12,1243.01
2018-12,1244.26
2018-12,1244.37
2018-12,1244.19
2018-12,1244.52
2018-12,1245.57
2018-12,1245.45
2018-12,1245.85
2018-12,1246.61
2018-12,1247.12
2018-12,1246.09
2018-12,1247.33
2018-12,1248.48
2018-12,1248.81
2018-12,1247.84
2018-12,1247.38
2018-12,1246.33
2018-12,1246.75
2018-12,1245.46
2018-12,1243.76
2018-12,1243.68
2018-12,1244.3
2018-12,1243.17
2018-12,1242.3
2018-12,1242.98
2018-12,1243.02
2018-12,1243.17
2018-12,1244.04
2018-12,1245.44
2018-12,1244.92
2018-12,1244.85
2018-12,1244.32
2018-12,1243.91
2018-12,1243.18
2018-12,1242.32
2018-12,1244.04
2018-12,1243.94
2018-12,1244.56
2018-12,1244.46
2018-12,1244.8
2018-12,1245.03
2018-12,1245.93
2018-12,1246.03
2018-12,1245.22
2018-12,1246.01
2018-12,1244.66
2018-12,1245.25
2018-12,1245.84
2018-12,1245.58
2018-12,1246.17
2018-12,1245.46
2018-12,1245.09
2018-12,1244.51
2018-12,1244.69
2018-12,1244.35
2018-12,1244.95
2018-12,1245.85
2018-12,1246.16
2018-12,1245.97
2018-12,1244.83
2018-12,1241.64
2018-12,1241.99
2018-12,1242.17
2018-12,1242.56
2018-12,1242.7
2018-12,1242.29
2018-12,1242.99
2018-12,1242.68
2018-12,1243.02
2018-12,1241.95
2018-12,1243.01
2018-12,1241.95
2018-12,1242.49
2018-12,1242.32
2018-12,1242.69
2018-12,1242.4
2018-12,1242.07
2018-12,1241.68
2018-12,1241.33
2018-12,1240.06
2018-12,1238.63
2018-12,1238.27
2018-12,1239.17
2018-12,1238.93
2018-12,1238.29
2018-12,1238.01
2018-12,1234.49
2018-12,1234.96
2018-12,1236.13
2018-12,1240.04
2018-12,1239.83
2018-12,1238.86
2018-12,1238.66
2018-12,1238.36
2018-12,1238.38
2018-12,1237.15
2018-12,1236.53
2018-12,1237.91
2018-12,1237.93
2018-12,1237.78
2018-12,1237.03
2018-12,1237.04
2018-12,1237.59
2018-12,1238.98
2018-12,1238.16
2018-12,1238.45
2018-12,1239.8
2018-12,1239.98
2018-12,1239.94
2018-12,1241.63
2018-12,1241.94
2018-12,1242.64
2018-12,1242.83
2018-12,1246.77
2018-12,1246.26
2018-12,1245.7
2018-12,1246.22
2018-12,1245.9
2018-12,1245.97
2018-12,1246.18
2018-12,1247.31
2018-12,1248.03
2018-12,1248.48
2018-12,1248.37
2018-12,1247.5
2018-12,1245.36
2018-12,1247.92
2018-12,1248.51
2018-12,1249.29
2018-12,1249.51
2018-12,1249.04
2018-12,1247.29
2018-12,1247.86
2018-12,1247.12
2018-12,1246.69
2018-12,1248.31
2018-12,1249.14
2018-12,1249.43
2018-12,1248.89
2018-12,1249.32
2018-12,1249.45
2018-12,1249.53
2018-12,1249.34
2018-12,1249.19
2018-12,1250.91
2018-12,1250.58
2018-12,1251.12
2018-12,1250.43
2018-12,1249.7
2018-12,1249.82
2018-12,1250.6
2018-12,1248.17
2018-12,1247.92
2018-12,1248.39
2018-12,1247.87
2018-12,1248.43
2018-12,1255.77
2018-12,1254.47
2018-12,1255.3
2018-12,1252.78
2018-12,1251.6
2018-12,1244.11
2018-12,1241.95
2018-12,1242.99
2018-12,1244.17
2018-12,1244.71
2018-12,1245.16
2018-12,1244.38
2018-12,1244.64
2018-12,1245.3
2018-12,1245.07
2018-12,1246.95
2018-12,1248.61
2018-12,1249.49
2018-12,1256.97
2018-12,1256.04
2018-12,1256.09
2018-12,1254.57
2018-12,1256.95
2018-12,1259.42
2018-12,1256.39
2018-12,1260.06
2018-12,1262.68
2018-12,1264.45
2018-12,1262.64
2018-12,1260.99
2018-12,1259.7
2018-12,1262.05
2018-12,1261.69
2018-12,1261.12
2018-12,1260.66
2018-12,1260.39
2018-12,1259.39
2018-12,1259.44
2018-12,1259.6
2018-12,1261.5
2018-12,1259.31
2018-12,1257.54
2018-12,1257.86
2018-12,1260.23
2018-12,1259.94
2018-12,1260.87
2018-12,1258.07
2018-12,1259.18
2018-12,1257.63
2018-12,1257.13
2018-12,1255.36
2018-12,1255.42
2018-12,1255.52
2018-12,1255.46
2018-12,1258.94
2018-12,1260.59
2018-12,1260.95
2018-12,1263.99
2018-12,1264.06
2018-12,1264.04
2018-12,1263.49
2018-12,1263.14
2018-12,1262.62
2018-12,1263.57
2018-12,1262.24
2018-12,1260.16
2018-12,1261.0
2018-12,1262.43
2018-12,1263.17
2018-12,1266.35
2018-12,1265.92
2018-12,1268.03
2018-12,1268.36
2018-12,1268.9
2018-12,1267.32
2018-12,1265.78
2018-12,1270.98
2018-12,1272.46
2018-12,1272.44
2018-12,1272.59
2018-12,1272.93
2018-12,1273.95
2018-12,1272.96
2018-12,1272.54
2018-12,1272.78
2018-12,1273.33
2018-12,1273.1
2018-12,1272.03
2018-12,1274.58
2018-12,1274.48
2018-12,1278.3
2018-12,1276.17
2018-12,1269.89
2018-12,1267.03
2018-12,1266.53
2018-12,1266.27
2018-12,1266.93
2018-12,1269.21
2018-12,1270.47
2018-12,1270.55
2018-12,1270.1
2018-12,1269.38
2018-12,1269.67
2018-12,1268.93
2018-12,1268.87
2018-12,1266.81
2018-12,1271.82
2018-12,1272.69
2018-12,1272.54
2018-12,1271.1
2018-12,1273.48
2018-12,1275.84
2018-12,1275.91
2018-12,1274.67
2018-12,1275.25
2018-12,1277.47
2018-12,1278.34
2018-12,1276.06
2018-12,1275.13
2018-12,1275.64
2018-12,1274.75
2018-12,1275.65
2018-12,1277.74
2018-12,1278.43
2018-12,1277.92
2018-12,1277.78
2018-12,1278.51
2018-12,1280.82
2018-12,1280.92
2018-12,1277.37
2018-12,1276.7
2018-12,1278.96
2018-12,1278.7
2018-12,1277.42
2018-12,1278.07
2018-12,1278.37
2018-12,1278.34
2018-12,1279.44
2018-12,1278.95
2018-12,1278.76
2018-12,1279.49
2018-12,1280.02
2018-12,1280.66
2018-12,1279.85
2018-12,1279.28
2018-12,1278.66
2018-12,1278.13
2018-12,1277.58
2018-12,1278.16
2018-12,1278.98
2018-12,1279.64
2018-12,1281.16
2018-12,1280.63
2018-12,1282.13
2018-12,1282.49
2018-12,1283.59
2018-12,1283.97
2018-12,1280.08
2018-12,1280.47
2018-12,1280.51
2018-12,1282.17
2018-12,1281.55
2018-12,1280.34
2018-12,1281.48
2018-12,1282.11
2018-12,1282.46
2019-01,1281.29
2019-01,1280.2
2019-01,1279.92
2019-01,1282.73
2019-01,1282.31
2019-01,1284.0
2019-01,1286.28
2019-01,1285.92
2019-01,1285.55
2019-01,1288.11
2019-01,1287.09
2019-01,1287.39
2019-01,1286.49
2019-01,1285.55
2019-01,1284.32
2019-01,1283.69
2019-01,1285.82
2019-01,1285.3
2019-01,1284.1
2019-01,1279.42
2019-01,1281.57
2019-01,1283.18
2019-01,1284.51
2019-01,1285.91
2019-01,1286.75
2019-01,1288.35
2019-01,1288.6
2019-01,1287.94
2019-01,1288.45
2019-01,1290.05
2019-01,1292.14
2019-01,1289.69
2019-01,1289.75
2019-01,1288.19
2019-01,1288.22
2019-01,1287.24
2019-01,1288.12
2019-01,1287.82
2019-01,1287.85
2019-01,1289.81
2019-01,1289.3
2019-01,1290.43
2019-01,1291.15
2019-01,1293.38
2019-01,1294.94
2019-01,1294.19
2019-01,1295.23
2019-01,1296.92
2019-01,1297.03
2019-01,1296.84
2019-01,1295.64
2019-01,1294.54
2019-01,1295.55
2019-01,1294.39
2019-01,1294.65
2019-01,1291.82
2019-01,1290.17
2019-01,1291.18
2019-01,1291.35
2019-01,1291.21
2019-01,1287.75
2019-01,1277.9
2019-01,1283.61
2019-01,1285.6
2019-01,1284.41
2019-01,1283.57
2019-01,1284.37
2019-01,1284.97
2019-01,1284.91
2019-01,1284.3
2019-01,1284.95
2019-01,1288.92
2019-01,1289.3
2019-01,1288.86
2019-01,1288.9
2019-01,1291.51
2019-01,1289.88
2019-01,1291.47
2019-01,1290.91
2019-01,1291.39
2019-01,1290.94
2019-01,1290.98
2019-01,1292.3
2019-01,1292.4
2019-01,1291.28
2019-01,1288.88
2019-01,1287.84
2019-01,1288.27
2019-01,1288.22
2019-01,1288.39
2019-01,1288.85
2019-01,1289.23
2019-01,1288.88
2019-01,1289.12
2019-01,1286.34
2019-01,1285.26
2019-01,1283.88
2019-01,1283.03
2019-01,1283.06
2019-01,1283.42
2019-01,1282.82
2019-01,1283.16
2019-01,1283.56
2019-01,1283.58
2019-01,1283.39
2019-01,1282.47
2019-01,1280.73
2019-01,1284.99
2019-01,1285.07
2019-01,1284.47
2019-01,1286.44
2019-01,1284.95
2019-01,1285.13
2019-01,1285.34
2019-01,1285.27
2019-01,1285.2
2019-01,1285.39
2019-01,1285.85
2019-01,1284.19
2019-01,1283.33
2019-01,1282.22
2019-01,1282.59
2019-01,1282.31
2019-01,1282.53
2019-01,1282.82
2019-01,1281.23
2019-01,1280.92
2019-01,1281.66
2019-01,1281.58
2019-01,1284.7
2019-01,1288.48
2019-01,1290.12
2019-01,1288.65
2019-01,1289.95
2019-01,1290.94
2019-01,1291.71
2019-01,1293.66
2019-01,1293.25
2019-01,1292.96
2019-01,1293.22
2019-01,1292.63
2019-01,1294.78
2019-01,1296.93
2019-01,1295.78
2019-01,1296.32
2019-01,1295.25
2019-01,1295.47
2019-01,1294.56
2019-01,1293.05
2019-01,1293.05
2019-01,1293.13
2019-01,1293.94
2019-01,1289.96
2019-01,1291.81
2019-01,1290.14
2019-01,1289.13
2019-01,1288.0
2019-01,1287.88
2019-01,1287.56
2019-01,1286.35
2019-01,1286.5
2019-01,1288.01
2019-01,1287.99
2019-01,1289.88
2019-01,1291.1
2019-01,1291.38
2019-01,1292.82
2019-01,1294.0
2019-01,1293.15
2019-01,1293.66
2019-01,1292.97
2019-01,1292.29
2019-01,1293.21
2019-01,1291.54
2019-01,1292.06
2019-01,1292.44
2019-01,1288.57
2019-01,1290.31
2019-01,1289.46
2019-01,1290.24
2019-01,1288.64
2019-01,1288.13
2019-01,1288.38
2019-01,1287.47
2019-01,1288.14
2019-01,1289.15
2019-01,1292.35
2019-01,1290.32
2019-01,1291.0
2019-01,1290.53
2019-01,1291.85
2019-01,1291.45
2019-01,1293.22
2019-01,1293.74
2019-01,1293.86
2019-01,1295.2
2019-01,1295.68
2019-01,1295.32
2019-01,1289.88
2019-01,1292.19
2019-01,1290.52
2019-01,1290.65
2019-01,1291.74
2019-01,1291.65
2019-01,1291.91
2019-01,1291.59
2019-01,1291.54
2019-01,1291.55
2019-01,1291.25
2019-01,1293.05
2019-01,1292.65
2019-01,1291.35
2019-01,1291.28
2019-01,1291.31
2019-01,1290.76
2019-01,1289.66
2019-01,1288.94
2019-01,1288.76
2019-01,1289.1
2019-01,1291.19
2019-01,1290.88
2019-01,1293.0
2019-01,1294.46
2019-01,1291.23
2019-01,1287.96
2019-01,1288.04
2019-01,1288.74
2019-01,1290.37
2019-01,1289.07
2019-01,1289.35
2019-01,1289.63
2019-01,1290.72
2019-01,1289.23
2019-01,1289.52
2019-01,1288.83
2019-01,1289.66
2019-01,1291.67
2019-01,1291.06
2019-01,1289.76
2019-01,1290.84
2019-01,1289.9
2019-01,1289.43
2019-01,1288.77
2019-01,1288.91
2019-01,1290.18
2019-01,1292.53
2019-01,1293.02
2019-01,1294.71
2019-01,1293.84
2019-01,1293.47
2019-01,1293.24
2019-01,1293.13
2019-01,1293.49
2019-01,1292.99
2019-01,1294.01
2019-01,1294.79
2019-01,1293.35
2019-01,1292.52
2019-01,1291.51
2019-01,1292.66
2019-01,1292.63
2019-01,1292.94
2019-01,1294.02
2019-01,1294.24
2019-01,1294.28
2019-01,1294.08
2019-01,1293.88
2019-01,1291.58
2019-01,1290.7
2019-01,1290.44
2019-01,1291.61
2019-01,1292.01
2019-01,1292.34
2019-01,1290.81
2019-01,1291.81
2019-01,1291.95
2019-01,1292.33
2019-01,1291.12
2019-01,1290.9
2019-01,1291.38
2019-01,1291.75
2019-01,1291.97
2019-01,1291.16
2019-01,1292.09
2019-01,1290.15
2019-01,1288.67
2019-01,1285.12
2019-01,1285.96
2019-01,1284.84
2019-01,1285.87
2019-01,1283.27
2019-01,1283.24
2019-01,1283.37
2019-01,1282.51
2019-01,1282.61
2019-01,1282.44
2019-01,1282.07
2019-01,1280.74
2019-01,1281.52
2019-01,1282.64
2019-01,1283.47
2019-01,1282.95
2019-01,1282.81
2019-01,1281.84
2019-01,1281.4
2019-01,1281.53
2019-01,1282.97
2019-01,1282.54
2019-01,1279.15
2019-01,1278.45
2019-01,1279.02
2019-01,1278.37
2019-01,1277.76
2019-01,1279.04
2019-01,1279.85
2019-01,1280.42
2019-01,1280.48
2019-01,1280.26
2019-01,1280.22
2019-01,1279.75
2019-01,1279.46
2019-01,1278.92
2019-01,1278.06
2019-01,1278.89
2019-01,1277.65
2019-01,1279.21
2019-01,1278.7
2019-01,1281.28
2019-01,1284.54
2019-01,1284.23
2019-01,1283.92
2019-01,1282.7
2019-01,1283.25
2019-01,1282.9
2019-01,1281.67
2019-01,1280.31
2019-01,1283.16
2019-01,1283.64
2019-01,1284.51
2019-01,1285.27
2019-01,1284.46
2019-01,1285.04
2019-01,1284.63
2019-01,1284.55
2019-01,1285.12
2019-01,1284.53
2019-01,1284.01
2019-01,1283.4
2019-01,1284.11
2019-01,1284.23
2019-01,1284.58
2019-01,1286.35
2019-01,1285.15
2019-01,1285.03
2019-01,1285.49
2019-01,1285.06
2019-01,1280.9
2019-01,1279.84
2019-01,1282.14
2019-01,1285.1
2019-01,1284.74
2019-01,1283.61
2019-01,1283.57
2019-01,1283.14
2019-01,1282.7
2019-01,1283.8
2019-01,1284.52
2019-01,1284.53
2019-01,1283.42
2019-01,1282.95
2019-01,1281.72
2019-01,1281.77
2019-01,1281.38
2019-01,1280.21
2019-01,1278.98
2019-01,1279.77
2019-01,1279.76
2019-01,1279.76
2019-01,1279.2
2019-01,1280.53
2019-01,1283.45
2019-01,1282.3
2019-01,1282.17
2019-01,1280.33
2019-01,1279.95
2019-01,1279.99
2019-01,1280.94
2019-01,1281.09
2019-01,1281.44
2019-01,1280.9
2019-01,1280.03
2019-01,1281.75
2019-01,1281.86
2019-01,1282.02
2019-01,1282.36
2019-01,1283.65
2019-01,1284.64
2019-01,1283.78
2019-01,1283.37
2019-01,1283.89
2019-01,1284.62
2019-01,1284.19
2019-01,1288.67
2019-01,1293.69
2019-01,1297.55
2019-01,1299.03
2019-01,1297.67
2019-01,1297.28
2019-01,1298.56
2019-01,1299.66
2019-01,1302.51
2019-01,1300.1
2019-01,1301.28
2019-01,1301.69
2019-01,1303.08
2019-01,1302.72
2019-01,1303.19
2019-01,1302.41
2019-01,1301.84
2019-01,1301.83
2019-01,1300.49
2019-01,1300.65
2019-01,1301.24
2019-01,1299.66
2019-01,1300.07
2019-01,1299.61
2019-01,1302.11
2019-01,1302.57
2019-01,1303.41
2019-01,1303.3
2019-01,1302.72
2019-01,1302.62
2019-01,1303.95
2019-01,1303.18
2019-01,1303.92
2019-01,1304.45
2019-01,1303.23
2019-01,1304.25
2019-01,1303.77
2019-01,1303.8
2019-01,1304.11
2019-01,1305.09
2019-01,1307.62
2019-01,1308.5
2019-01,1308.38
2019-01,1307.78
2019-01,1307.7
2019-01,1308.72
2019-01,1308.24
2019-01,1307.48
2019-01,1310.92
2019-01,1309.31
2019-01,1309.88
